,DeltEncoder,LoopTimess,CurrRpm,ChangeInRpm
0,33.0,0.02116250991821289,38.98403370811834,1.0159662918816608
1,31.0,0.020801305770874023,37.25727646795878,2.742723532041218
2,34.0,0.02075934410095215,40.945416958574036,-0.945416958574036
3,35.0,0.02079916000366211,42.06900662555309,-2.0690066255530866
4,32.0,0.020885944366455078,38.303271614803315,1.6967283851966855
5,33.0,0.020848989486694336,39.57026313081066,0.42973686918934106
6,35.0,0.0208280086517334,42.01073730239586,-2.01073730239586
7,34.0,0.020755290985107422,40.953412824224046,-0.9534128242240456
8,32.0,0.02082204818725586,38.42081205486981,1.5791879451301867
9,34.0,0.021049022674560547,40.381922388600685,-0.3819223886006853
10,35.0,0.02127981185913086,41.11878459228718,-1.1187845922871773
11,33.0,0.021101951599121094,39.09590997423962,0.9040900257603823
12,32.0,0.020983457565307617,38.12527070479826,1.874729295201739
13,34.0,0.02106475830078125,40.35175660992394,-0.35175660992393887
14,35.0,0.021330833435058594,41.02043188626101,-1.020431886261008
15,33.0,0.021069049835205078,39.15696277017087,0.8430372298291289
16,33.0,0.020928621292114258,39.4197013021041,0.5802986978958984
17,35.0,0.02108025550842285,41.50803578497348,-1.5080357849734796
18,34.0,0.0211639404296875,40.16265320836337,-0.16265320836337338
19,33.0,0.021162986755371094,38.983155333243204,1.0168446667567963
20,35.0,0.02131795883178711,41.045205448811146,-1.0452054488111457
21,34.0,0.020879030227661133,40.71070307058112,-0.7107030705811184
22,33.0,0.020761489868164062,39.73703261368856,0.2629673863114377
23,33.0,0.02078533172607422,39.691452167928425,0.3085478320715751
24,35.0,0.021114349365234375,41.441011743450765,-1.4410117434507654
25,35.0,0.02079319953918457,42.081065896139336,-2.081065896139336
26,33.0,0.020860910415649414,39.547650776598054,0.4523492234019457
27,32.0,0.020606040954589844,38.823566436802885,1.176433563197115
28,34.0,0.020818233489990234,40.82959298197393,-0.8295929819739314
29,33.0,0.020832061767578125,39.602417139718,0.3975828602820002
30,33.0,0.02073359489440918,39.79049480813679,0.20950519186320804
31,33.0,0.021169185638427734,38.97174006081766,1.028259939182341
32,33.0,0.021102190017700195,39.09546825746534,0.9045317425346582
33,33.0,0.02129530906677246,38.740926342659456,1.2590736573405437
34,33.0,0.02129817008972168,38.735722201699296,1.2642777983007036
35,32.0,0.021079301834106445,37.95192109757615,2.0480789024238533
36,33.0,0.02112889289855957,39.04605906049356,0.9539409395064382
37,34.0,0.020940780639648438,40.5906548866017,-0.5906548866016976
38,33.0,0.02101588249206543,39.25602459527834,0.7439754047216596
39,33.0,0.021059751510620117,39.17425139531988,0.8257486046801219
40,35.0,0.021121740341186523,41.426510593626894,-1.4265105936268938
41,33.0,0.020987510681152344,39.30909256145772,0.6909074385422826
42,32.0,0.020702838897705078,38.64204343920584,1.3579565607941575
43,35.0,0.020905494689941406,41.85502486200447,-1.8550248620044698
44,36.0,0.02080821990966797,43.25213804482332,-3.252138044823319
45,32.0,0.020833730697631836,38.399267592094574,1.6007324079054257
46,33.0,0.02069997787475586,39.855115063002465,0.1448849369975349
47,36.0,0.020760774612426758,43.35098361220529,-3.3509836122052903
48,34.0,0.02077507972717285,40.91440375500648,-0.9144037550064823
49,32.0,0.02082204818725586,38.42081205486981,1.5791879451301867
50,34.0,0.020801544189453125,40.862350999449845,-0.8623509994498448
51,35.0,0.02115917205810547,41.35322486140533,-1.3532248614053302
52,32.0,0.021132469177246094,37.85643756487206,2.14356243512794
53,32.0,0.021160364151000977,37.80653273692157,2.193467263078432
54,35.0,0.021016359329223633,41.63423294648833,-1.634232946488332
55,36.0,0.02113175392150879,42.5899337718457,-2.5899337718457005
